Node Number = 1727
55.712558  26.776662  -0.000000
55.657330  26.773275  -0.000000
55.650972  26.785942  -0.000000
55.728543  26.774148  -0.000000
55.721642  26.786713  -0.000000
55.742246  26.778850  -0.000000
55.631520  26.783671  0.531940
55.641851  26.775111  -0.000000
55.643662  26.764236  -0.000000
55.556294  26.830725  0.620789
55.619182  26.796695  3.125713
55.641614  26.796523  -0.000000
55.644751  26.808513  -0.000000
55.770575  26.784073  -0.000000
55.756842  26.781412  -0.000000
55.734576  26.790384  0.031525
55.748416  26.789611  0.340915
55.779497  26.793932  -0.000000
55.562883  26.809641  2.546122
55.595860  26.794602  5.238936
55.609727  26.779322  4.162239
55.625773  26.768431  1.539660
55.625856  26.750135  -0.000000
55.583744  26.811172  8.301381
55.573162  26.825273  4.017952
55.570836  26.843315  1.803886
55.606231  26.812819  5.790080
55.630137  26.813233  2.495906
55.647038  26.819225  -0.000000
55.730059  26.803165  -0.000000
55.791746  26.809842  -0.000000
55.785128  26.798071  -0.000000
55.761564  26.794677  -0.000000
55.745796  26.800123  0.753273
55.771564  26.802764  -0.000000
55.788402  26.821187  -0.000000
55.537802  26.794284  -0.000000
55.539130  26.802277  -0.000000
55.572275  26.793180  5.313669
55.551989  26.795044  2.369269
55.541626  26.784657  6.222939
55.584004  26.774421  9.178348
55.602022  26.758106  3.181195
55.597804  26.729209  -0.000000
55.569890  26.886423  -0.000000
55.574223  26.870982  2.057080
55.572785  26.857221  1.928682
55.592052  26.831512  8.595836
55.586562  26.848826  9.246034
55.616411  26.829695  5.057645
55.635734  26.829160  0.710712
55.650828  26.830392  -0.000000
55.741897  26.812076  4.216164
55.729225  26.822179  0.425442
55.776896  26.814004  -0.000000
55.758262  26.810821  2.807096
55.779199  26.827327  -0.000000
55.790534  26.835810  -0.000000
55.530725  26.786661  2.879161
55.525537  26.802782  -0.000000
55.555172  26.774199  9.854354
55.532441  26.773096  5.315001
55.568966  26.747114  12.858182
55.565352  26.713819  -0.000000
55.539948  26.708413  -0.000000
55.576946  26.900199  -0.000000
55.586758  26.891227  7.678187
55.588792  26.878406  15.886617
55.589716  26.862602  11.216796
55.607420  26.849478  5.316110
55.626891  26.841965  2.145396
55.643100  26.840447  -0.000000
55.586649  26.914431  7.853383
55.584139  26.926846  1.797171
55.712453  26.837771  -0.000000
55.746146  26.824090  5.864584
55.735570  26.833455  1.396659
55.723153  26.833423  -0.000000
55.763968  26.828014  -0.000000
55.776197  26.837619  -0.000000
55.516222  26.778485  13.777094
55.515995  26.762697  8.382445
55.534904  26.751874  11.960730
55.543509  26.728160  7.874352
55.530424  26.716348  4.222151
55.591655  26.937687  -0.000000
55.594512  26.902602  5.775249
55.603649  26.888504  26.933351
55.608516  26.870697  15.540158
55.631791  26.861043  1.184798
55.599480  26.917303  1.292801
55.599823  26.930897  0.954798
55.701713  26.845845  -0.000000
55.717207  26.846058  -0.000000
55.747952  26.837990  3.455016
55.732608  26.843719  2.088573
55.763124  26.844247  0.682941
55.776348  26.849025  -0.000000
55.489627  26.763568  1.319225
55.506784  26.746460  17.148266
55.521458  26.731388  15.720469
55.515470  26.718446  8.510956
55.524389  26.704822  -0.000000
55.605672  26.947552  -0.000000
55.624463  26.957091  -0.000000
55.613588  26.903947  13.297698
55.629728  26.884145  9.872588
55.660539  26.873468  -0.000000
55.618171  26.925095  9.309072
55.707850  26.858619  -0.000000
55.725465  26.856972  3.470479
55.746299  26.854414  4.088446
55.767979  26.858419  0.802590
55.456928  26.750820  4.087763
55.481062  26.742193  12.079409
55.497658  26.727037  17.695655
55.503420  26.712634  5.308113
55.496568  26.701441  -0.000000
55.630191  26.943287  10.199592
55.640700  26.958971  6.075095
55.635990  26.906026  14.998012
55.654020  26.885323  0.965780
55.642453  26.926651  32.372714
55.714628  26.869910  1.681325
55.734197  26.869111  12.733496
55.752771  26.870439  6.301013
55.772724  26.874489  -0.000000
55.444741  26.753672  3.100139
55.462973  26.738564  3.857931
55.451540  26.742802  5.037465
55.472403  26.726708  6.945496
55.483012  26.711425  6.506826
55.471241  26.689990  -0.000000
55.649688  26.944358  29.714566
55.655538  26.959108  10.573512
55.657979  26.910991  22.433478
55.673419  26.902041  1.149022
55.662699  26.930145  35.946073
55.701284  26.898917  -0.000000
55.713206  26.890697  1.261693
55.726086  26.880880  14.204575
55.739934  26.882050  19.017543
55.755490  26.884150  7.789531
55.769916  26.886470  -0.000000
55.433267  26.754545  -0.000000
55.440129  26.740662  3.528154
55.452930  26.730294  4.221510
55.456784  26.710735  5.408856
55.449167  26.693369  1.956276
55.447883  26.679747  -0.000000
55.434549  26.674446  -0.000000
55.680768  26.986231  1.418593
55.676857  26.975669  4.546896
55.666548  26.947981  32.579421
55.668145  26.967071  0.095169
55.679293  26.915757  5.260549
55.680231  26.935128  27.546179
55.708354  26.908890  -0.000000
55.717203  26.901654  1.292954
55.728464  26.892629  12.719696
55.742599  26.895089  9.075399
55.754996  26.896361  -0.000000
55.419599  26.755409  2.716963
55.424549  26.740363  4.983135
55.433749  26.722291  4.720228
55.434987  26.701064  5.682903
55.434938  26.685309  3.066513
55.423315  26.674909  -0.000000
55.692386  26.981392  3.503425
55.705660  26.980553  2.866013
55.687719  26.966863  10.461933
55.682990  26.952075  35.354750
55.694208  26.924450  6.661380
55.695647  26.940356  13.524801
55.706422  26.919467  0.803857
55.720158  26.913387  1.580343
55.731753  26.905402  7.411488
55.744954  26.909938  0.323895
55.409242  26.742717  6.914074
55.398886  26.755065  0.455825
55.411306  26.726550  11.648843
55.415558  26.706364  14.621246
55.419728  26.688314  6.992251
55.408858  26.673641  1.103023
55.718605  26.980906  5.189025
55.706286  26.969919  7.520129
55.699650  26.955051  6.285815
55.706985  26.930951  4.817667
55.709817  26.944476  5.038762
55.720070  26.925192  0.368554
55.737143  26.919714  -0.000000
55.339812  26.784040  -0.000000
55.327682  26.787386  -0.000000
55.337418  26.768312  2.871426
55.354703  26.772210  2.883340
55.391870  26.736195  13.635138
55.375012  26.758035  2.455524
55.392868  26.711368  19.825218
55.400710  26.688592  16.051888
55.393386  26.664785  -0.000000
55.373533  26.654951  -0.000000
55.354234  26.646920  -0.000000
55.336879  26.644442  -0.000000
55.321288  26.646418  -0.000000
55.734841  26.978039  0.404009
55.724539  26.968049  7.680409
55.715443  26.956616  7.677084
55.719814  26.936808  0.630019
55.721364  26.947073  3.021323
55.729897  26.930822  -0.000000
